codigo_barras,descricao,marca,grupo,quantidade,acucaresAdicionadosG,acucaresG,calcioMg,carboidratoG,cobreMg,colesterolMg,energiaKcal,energiaKj,ferroMg,fibraG,fosforoMg,gordurasMonoinsaturadasG,gordurasPoliinsaturadasG,gordurasSaturadasG,gordurasTransG,lipideosG,magnesioMg,manganesMg,niacinaMg,piridoxinaMg,potassioMg,proteinaG,retinolMcg,riboflavinaMg,sodioMg,tiaminaMg,vitaminaCMg,zincoMg
7898641070994,Whey protein isolado sabor coco,,,,,2.069,,5.1724,,,368.9655,1571.3793,,,,,,1.0345,,2.069,,,,,,82.7586,,,406.8966,,,
7898641071144,Whey Concentrado Cookies,Dux,,,,14.6667,,21.3333,,,420,1779.6667,,0,,,,4.6667,,7.6667,,,,,,66.6667,,,363.3333,,,
7898641071205,Protein Snack Castanha e Chocolate,Dux Nutrition Lab,,,,,,42.5,,,402.5,1890.5,,17.5,,,,11.5,,14,,,,,,30,,,,,,
7898641071267,Barra de Proteína Choc Belga e Caramelo,Dux Nutrition Lab,,,,,,45,,,390,1906.75,,20,,,,10.5,,12.75,,,,,,30,,,,,,
7898641071458,Whey concentrado,Dux,,,,13.3333,,18.3333,,,406.6667,1732.3333,,2,,,,4.3333,,7.3333,,,,,,66.6667,,,,,,
7898641071465,Whey protein isolado cappuccino,Dux,,,,2,,7.3333,,,373.3333,1599.3333,,2,,,,1.3333,,2.6667,,,,,,80,,,383.3333,,,
7898641071489,Whey isolado cappuccino - Dux - Dux,,,,,0.6,,2.2,,,112,479.8,,0.6,,,,0.4,,0.8,,,,,,24,,,,,,
7898641071496,Whey Protein Isolado de Coco,,,,,0.6,,1.5,,,107,455.7,,,,,,0.3,,0.6,,,,,,24,,,,,,
7898641071861,Fresh Whey Chocolate e Avelã,DUX Human Health,Suplemento alimentar,900 g,0,11.2903,,14.1935,0,,406.4516,1745.8065,0,3.2258,0,,,2.9032,,10.3226,0,0,,,,64.5161,0,,293.5484,,0,0
7898641071878,FRESH WHEY,Dux,,,0,0.3226,,16.129,0,,406.4516,1742.9032,0,3.2258,0,,,2.5806,,9.3548,0,0,,,,64.5161,0,,277.4194,,0,0
7898641071885,Fresh Whey,Dux,,,,17.4194,,23.2258,,,406.4516,1718.3871,,0,,,,2.9032,,6.129,,,,,,64.5161,,,306.4516,,,
7898641071991,ENERGYKICK,Dux Nutrition Lab,,,42.8571,42.8571,514.2857,88.5714,,,382.8571,1611.4286,,,,,,2.8571,,2.8571,,,,,142.8571,0,,,434.2857,,,
7898641072011,Energy Kick,Dux,,,,45.7143,514.2857,88.5714,,,382.8571,1611.4286,,,,,,2.8571,,2.8571,,,,,142.8571,0,,,434.2857,,,
7898641072028,Pré treino,Diz,,,,16,,31,,,134,,,,,,,1,,1,,,,,,,,,,,,
7898641072325,Fresh Vegan Baunilha - Dux Nutrition Lab,,,,,0.7692,,5,,,407.6923,1741.5385,,2.6923,,,,1.9231,,8.8462,,,,,,76.9231,,,,,,
7898641072332,Fresh Vegan Cacau - Dux Nutrition,,,,,0.3846,,3.8462,,,407.6923,1751.5385,,4.6154,,,,2.3077,,9.2308,,,,,,76.9231,,,,,,
7898641072431,Fresh Whey,Dux,,,2.9032,18,,24,,,406.4516,1775.6667,,,,,,3,,6.3333,,,,,,66.6667,,,,,,
7898641072448,FRESH WHEY,Dux,,,,15.1613,,17.7419,,,406.4516,1693.5484,,2.5806,,,,3.2258,,7.4194,,,,,,64.5161,,,,,,
7898641072455,Fresh Whey - Chocolate & Pasta de Amendoim,Dux,,,,10.3226,,16.129,,,406.4516,1717.0968,,,,,,2.5806,,9.3548,,,,,,64.5161,,,277.4194,,,
7898641072479,Fresh whey coco abacaxi,Dux,,29 g,,12.069,,17.2414,,,393.1034,1669.6552,,,,,,3.4483,,5.5172,,,,,,68.9655,,,372.4138,,,
7898641072486,Fresh vegan,,,,,0.7692,,5,,,407.6923,1741.5385,,2.6923,,,,1.9231,,8.8462,,,,,,76.9231,,,,,,
7898641072493,Fresh vegan cacau,,,,,0.3846,,3.8462,,,407.6923,1751.5385,,4.6154,,,,2.3077,,9.2308,,,,,,76.9231,,,1684.6154,,,
7898641072509,Fresh Vegan Morango,Dux,,,,1,,8.3333,,,400,1705.6667,,2.6667,,,,2.3333,,8,,,,,,73.3333,,,796.6667,,,
7898641073223,Whey protein - Dux,Dux,,,,,,12.963,,,418.5185,1767.4074,,,,,,,,7.7778,,,,,,74.0741,,,,,,
7898641073230,Whey Dux Cookies,Dux,,,,,,9.3333,,,383.3333,1629.6667,,,,,,,,3,,,,,,80,,,,,,
7898641073247,Whey Protein Isolado Cookies - Dux,Dux,Suplemento alimentar,30g,0,0,,2.8571,,,375,1500,,0,,,,1.0714,,2.1429,,,,,,85.7143,,,142.8571,,,
7898641073254,"Whey Protein Isolado Sabor Cookies 1,8 Kg",Dux,,,,,,9.3333,,,383.3333,1629.6667,,,,,,,,3,,,,,,80,,,,,,
7898641073261,Whey protein concentrate,Dux nutrition,Whey powder,27g,0,12.963,,12.963,,,418.5185,1751.8519,,0,,,,4.8148,,7.7778,,,,,,74.0741,,,0,,,
7898641073346,Pre workout,Dux,,,,10.6667,,43.3333,,,173.3333,,,,,,,,,,,,,,,,,,37.3333,,,
7898641073407,Fresh Whey Coco e Abacaxi,Dux,Suplemento alimentar,450g,,,,17.2414,,,393.1034,1669.6552,,,,,,3.4483,,5.5172,,,,,,68.9655,,,,,,
7898641073414,Fresh Whey Chocolate e Avelã,Dux,,,,15.1613,,17.7419,,,396.7742,2051.6129,,2.5806,,,,3.2258,,17.0968,,,,,,64.5161,0,,296.7742,,,
7898641073438,Whey Prot Fresh Whey Frutas Verm 450g,,,,,5.4,,7.2,,,126,532.7,,,,,,0.9,,1.9,,,,,,20,,,,,,
7898641073445,Freshwey,,,,,,,5.7,,,112,473.9,,,,,,0.4,,1,,,,,,20,,,90,,,
7898641073452,Freshwhey limão,Dux,,,,,,18.6207,,,400,1693.1034,,,,,,2.7586,,5.5172,,,,,,68.9655,,,,,,
7898641073476,Freshwhey,,,,,4,,6.4,,,116,493.2,,,,,,0.5,,1.2,,,,,,20,,,,,,
7898641073513,Fresh Whey - Maracujá - Dux,,,,,14.8276,,19.3103,,,406.8966,1717.5862,,,,,,2.7586,,5.8621,,,,,,68.9655,,,,,,
7898641073551,Freshwhey açaí,,,,,15.1724,,19.6552,,,393.1034,1659.6552,,,,,,1.3793,,4.1379,,,,,,68.9655,,,,,,
7898641073568,Fresh Whey - Vitamina de Frutas,Dux nutrition,,,,13.3333,,20.6667,,,383.3333,1620.3333,,,,,,1.6667,,3.6667,,,,,,66.6667,,,,,,
7898641073575,Fresh whey Maracujá,Dux,,,,1.7241,,19.3103,,,406.8966,1717.5862,,,,,,2.7586,,5.8621,,,,,,68.9655,,,324.1379,,,
7898641073605,HYDROLIRLITE,Dux,,,,40.4348,782.6087,86.9565,,,347.8261,1478.2609,,,,,,,,0,,,,,239.1304,0,,,965.2174,,,
7898641073735,Whey Protein Concentrado Dux Baunilha - 900g,Dux,Suplemento alimentar,900g,0,0,,19,,,373.3333,1715.3333,,0,,,,4.3333,,7,,,,,,66.6667,,,133.3333,,,
7898641073742,Whey Dux,Dux,,,,,,8,,,160,726.1,,10,,,,,,2.3,,,,,,25,,,,,,
7898641073759,Whey Protein Concentrado Sabor Chocolate,Dux,,450 g,,14.3333,,18,,,406.6667,1741.6667,,2.3333,,,,4.6667,,7.6667,,,,,,66.6667,,,356.6667,,,
7898641073773,Whey Protein Isolado,Dux,,,,,,5.5172,,,372.4138,1577.2414,,,,,,,,2.069,,,,,,82.7586,,,,,,
7898641073780,Whey Protein Isolado,Dux nutrition,,,,2.069,,5.1724,,,368.9655,1571.3793,,,,,,1.0345,,2.069,,,,,,82.7586,,,,,,
7898641073797,Whey protein isolado chocolate,Dux,,,,,,6.6667,,,373.3333,1605.6667,,2.6667,,,,,,3,,,,,,80,,,,,,
7898641073803,Whey dux isolado cookies - Dux,,,,,2,,9.3333,,,383.3333,1629.6667,,,,,,1.6667,,3,,,,,,80,,,,,,
7898641073971,Creatin,Dux nutrition,Suplementos Alimentares,,0,0,,0,,,0,0,,0,,,,0,,0,,,,,,0,,,0,,,
7898641074008,Colágeno sabor Maçã,Dux,,,,0.9091,,2.7273,,,318.1818,1344.5455,,,,,,,,0,,,,,,76.3636,,,,,,
7898641074015,Collagen Advanced Darkberries,Dux,,,,,,7.2222,,,338.8889,1445,,,,,,,,0,,,,,,77.7778,,,,,,
7898641074039,Colágeno,Diz,,,,,,,,,340,,,,,,,,,,,,,,,84,,,,,,
7898641074060,Colágeno,Dux,,,,,,5.5556,,,333.3333,,,,,,,,,,,,,,,77.7778,,,,,,
7898641074404,Whey Dux Sabor Neutro,Whey,,,,,,0.8,,,105,443.8,,,,,,0.3,,0.6,,,,,,24,,,,,,
7898641074473,Protein Shake,Dux,,,,4.4,159.2,4.4,,,44.8,194.28,,0.52,,,,0.24,,0.36,,,,,,6,,,112.4,,,
7898641074480,Whey Protein Shake,Dux,,,,4.4,,4.8,,,46.4,201.08,,0.52,,,,0.24,,0.36,,,,,,6,,,115.6,,,
7898641074497,Whey Dux Chocolate 250ml,Dux,,84 fl oz,0,4,,4,,,44,192.68,,0.8,,,,0.28,,0.44,,,,,,6,,,108,,,
7898641074503,Whey protein Shake Chocolate Branco 250ml,Dux,en:bodybuilding-supplements,84 fl oz,,4.8,144.8,5.2,,,47.6,207.56,,0.48,,,,0.12,,0.36,,,,,,6,,,100.8,,,
7898641074640,Recharge 4:1,Dux,,,51.7857,57.1429,510.7143,71.4286,,,371.4286,1577.3214,,,,,,0.5357,,1.6071,,,,,283.9286,17.8571,,,341.0714,,,
7898641074657,Pre workout,Dux nutrition,,,,11.3333,,42,,,166.6667,,,,,,,,,,,,,,,,,,,,,
7898641074664,Pre Workout Dux 300g,Dux nutrition,,,,10.6667,,42.6667,,,173.3333,,,,,,,,,,,,,,,,,,,,,
7898641074701,Whey protein concentrado,Dux nutrition,,,,17.3333,,21.6667,,,423.3333,1785.3333,,,,,,4.6667,,7.6667,,,,,,66.6667,,,380,,,
7898641074718,Butter Cookies Whey Protein Concentrado,Dux,,,,17.3333,,21.6667,,,423.3333,1785.3333,,,,,,,,7.6667,,,,,,66.6667,,,380,,,
7898641074732,Whey Protein Concentrado Butter Cookies,Dux,,,,,,21.6667,,,423.3333,1785.3333,,,,,,,,7.6667,,,,,,66.6667,,,,,,
7898641074954,ProteinBar,Dux,,,1.1667,6.6667,,28.3333,,,355,1616.3333,,15.5,,,,9.5,,12,,,,,,33.3333,,,110,,,
7898641074961,Protein Bar,Dux,,,0.1667,1.8333,331.6667,23.3333,,,376.6667,1713.3333,,16.6667,208.3333,,,11,,16.6667,,,,,,33.3333,,,81.6667,,,
7898641074978,Protein bar dux,Dux,,,,,,25,,,381.6667,1732.8333,,16.3333,,,,,,16.5,,,,,,33.3333,,,,,,
7898641074985,Dux Protein Bar,Dux,,,,1.8333,,23.3333,,,375,1707.1667,,16.6667,,,,10.5,,16.5,,,,,,33.3333,,,80,,,
7898641075210,Energy Gel Caramelo,Dux,,,,60,,73.3333,,,293.3333,1246.6667,,0,,,,,0,0,,,,,140,0,,,510,,496.6667,
7898641075234,Energy Gel Jabuticaba,Dux Nutrition Lab,,,56.6667,60,,73.3333,,,293.3333,1246.6667,,,,,,0,,0,,,,,140,0,,,510,,496.6667,
7898641075456,Whey Protein Concentrado - Chocolate Branco - Dux,Dux,,,,17.6667,,18.3333,,,406.6667,1716.3333,,,,,,4.6667,,7.3333,,,,,,66.6667,,,373.3333,,,
7898641075463,Whey Protein Concentrado,Dux,,,,17.6667,,18.3333,,,406.6667,1716.3333,,,,,,4.6667,,7.3333,,,,,,66.6667,,,,,,
7898641075661,Whey Doce De Leite,Dux,,,,,,19.6667,,,410,1726.6667,,,,,,,,7,,,,,,66.6667,,,,,,
7898641075685,Whey protein concentrado Doce de leite,Dux,,,,17,,19.6667,,,410,1726.6667,,,,,,4.3333,,7,,,,,,66.6667,,,,,,
7898641075760,Whey protein concentrado,,,,,16.3333,,22.3333,,,426.6667,1796.6667,,,,,,4.6667,,7.6667,,,,,,66.6667,,,373.3333,,,
7898641076910,Body colágeno protein,,,,,,,1,,,84,,,,,,,,,,,,,,,20,,,,,,
7898641077023,Proteinbar chocolate e amendoim,Dux,,,,2.1667,,23.3333,,,376.6667,1709.3333,,16.1667,,,,9.6667,,16.6667,,,,,,33.3333,,,,,,
7898641077047,Whey Protein Shake - Coco,Dux,,,,4.4,163.2,4.4,,,45.2,194.28,,0.52,,,,0.24,,0.36,,,,,,6,,,114.8,,,
7898641077054,Whey Protein Shake,Dux,,,,4.4,167.2,4.8,,,46.4,201.72,,0.6,,,,0.24,,0.36,,,,,,6,,,118,,,
7898641077078,Whey protein isolado,,,,,,,1,,,115,487.1,,,,,,,,0.3,,,,,,27,,,68,,,
7898641077085,Whey Protein Isolado - Doce de Leite,Dux,,,,2.3333,,5.3333,,,360,1524.6667,,,,,,1.3333,,2,,,,,,80,,,416.6667,,,
7898641077092,Whey isolado,Dux nutrition,,,,3.6667,,5,,,360,1531.3333,,,,,,1.6667,,2.3333,,,,,,80,,,400,,,
7898641077108,Whey Isolado Doce De Leute,Dux,,,,2.3333,,5.3333,,,360,1524.6667,,,,,,1.3333,,2,,,,,,80,,,416.6667,,,
7898641077115,Whey protein isolado chocolate branco,,,,,1.1,,1.5,,,108,459.4,,,,,,0.5,,0.7,,,,,,24,,,120,,,
7898641077122,Whey Protein Isolado,DUX Human Health,,,,,,5,,,366.6667,1531.3333,,,,,,1.6667,,2.3333,,,,,,80,,,157.4803,,,
7898641077238,Whey proteína isolado dux,Dux,,,,,,5.3333,,,360,1524.6667,,,,,,,,2,,,,,,80,,,,,,
7898641077719,Whey Isolado Morango,Dux,,,,,,4.4828,,,368.9655,1559.6552,,,,,,,,2.069,,,,,,82.7586,,,,,,
7898641077764,Fresh Whey Dux Pistache,Dux,,,,,,18.3333,,,400,1691.6667,,,,,,,,6.6667,,,,,,66.6667,,,170,,,
7898641077795,Whey protein,Dux,,30 g,,0,,18.6667,,,403.3333,1709.6667,,0,,,,4.3333,,7,,,,,,66.6667,,,380,,,
7898641077818,Cappuccino Whey Protein Concentrado,Dux,,,,8.3333,,14.3333,,,383.3333,1639.6667,,2,,,,,,6.6667,,,,,,66.6667,,,293.3333,,,
7898641077870,Caramelo salgado whey,,,,,15.6667,,18,,,403.3333,1698.3333,,,,,,4.3333,,7,,,,,,66.6667,,,393.3333,,,
7898641077887,Whey caramelo salgado,Dux,,,,15.6667,,18,,,403.3333,1698.3333,,,,,,4.3333,,7,,,,,,66.6667,,,393.3333,,,
7898641077894,whey protein concentrado dux caramelo salgado,Dux,Whey Protein,900 g,0,15.6667,,18,,,403.3333,1698.3333,,,,,,4.3333,,7,,,,,,66.6667,,,393.3333,,,
7898641078037,Whey Doce De Abóbora,Dux,,,,,,18.3333,,,403.3333,1704,,,,,,,,7,,,,,,66.6667,,,,,,
7898641079539,Protein Bar Caramelo Salgado,Dux,,,,2.6667,,21.6667,,,360,1662.3333,,13.8333,,,,10.5,,16.6667,,,,,,33.3333,,,65,,,
7898641079690,Protein Bar,Dux,,,,,,23.3333,,,368.3333,1684.5,,13.8333,,,,,,16.5,,,,,,33.3333,,,,,,
7898641079744,Whey De Torta De Limão,Dux,,,,,,16.6667,,,393.3333,1663.3333,,,,,,,,6.6667,,,,,,66.6667,,,,,,
7898641079843,Whey Prontein Concentrado - Churros party,Dux,,,,,,16.3333,,,390,1645.3333,,,,,,,,6.3333,,,,,,66.6667,,,,,,
7898641079850,Whey Protein Concentrado - Brigadeiro de Pistache,Dux,,,0,16.6667,,19,,,406.6667,1715.3333,,,,,,4.3333,,7,,,,,,66.6667,,,380,,,
7898641460153,Pão grindelia,,,,,,,40,,,236,1086,,6,,,,1,,6,,,,,,8,,,,,,
7898642110613,Falafel Tradicional,Repeat,,,,0.2,,47,,,352,1780,,10,,,,2.1,,17,,,,,,16,,,549,,,
7898643250097,Mix de Nuts e Coco,,,,,,,6.3,,,72,326.8,,0.8,,,,1.3,,4.8,,,,,,2.1,,,,,,
7898643250615,Cajuzinho fit,Oner doce fit,,,,,,48,,,100,1641.6,,32.4,,,,1.6,,12,,,,,,7.2,,,,,,
7898643750030,Mel Florada predominante Silvestre,Serra da bodoquena,,,,82,,82,,,329,,,,,,,,,,,,,,,,,,,,,
7898644310103,Picolé de abacaxi com hortelã,,,,,21.6667,,23.3333,,,96.6667,,,0.3333,,,,,,,,,,,,,,,,,,
7898644310554,Creme de açai tradicional com guaraná e recheio de leitinho,"Gelaboca, Carmel",Ice creams and sorbets,"800g, 1,02l",24,29,,32,,,203,852.6,,3,,,,2.1,0,7.6,,,,,,2.1,,,41,,,
7898644311469,Sorbete piña,saúda,Ananas sorbets,,16.875,27,,27,,,110,464,,,,,,0,,0,,,,,,0,,,5.2,,,
7898644311476,sorbete sabor maracuja,,,,0,26,,26,,,107,453,,0,,,,0,,0,,,,,,0,,,0.8,,,
7898644311483,Saúda acerola,,,,,30,,30,,,120,510,,,,,,0,,0,,,,,,0,,,0,,,
7898644341381,Iogurte Com Preparado De Morango,Goianinho,,,4.1,6.3,78,11,,,55,239.2,,,75,,,0.2,,0.4,,,,,,2.2,,,30,,,
7898644341466,"Iogurte Com Preparado De Mamão, Maçã E Banana",Goianinho,,,4.1,6.6,78,11,,,55,239.2,,,75,,,0.2,,0.4,,,,,70,2.2,,,30,,,
7898644341565,Leite fermentado,Goianinho,,,,13,,14,,,66,,,,,,,,,,,,,,,2,,,10.2362,,,
7898644341640,Iogurte natural,,,,,2.6,,10,,,110,,,,,,,3,,5,,,,,,,,,81,,,
7898644341800,Queijo Petit suisse - Goianinho - Goianinho,,,,,18,,21,,,121,516,,,,,,2,,2,,,,,,5,,,,,,
7898644341855,Diolac,Goiabinho,,,,,,6,,,54,,,,,,,,,,,,,,,7,,,,,,
7898644341862,"Iogurte Triplo Zero Whey Uva Verde, Kiwi e Hortelã",Diolac,,,0,0.1,175,6,,,54,221,,,,,,0,,0,,,,,,7,,,62,,,
7898644341992,Iogurte zero,,,,,0.3,,10,,,61,,,,,,,,,,,,,,,5,,,58,,,
7898644342081,Iogurte zero lactose,,,,,8,,11,,,60,243.2,,,,,,0.3,,0.6,,,,,,2,,,33000,,,
7898644342333,Belaguri,,,,,4.4,,13,,,59,,,,,,,,,,,,,,,1.7,,,23,,,
7898644442668,Pão de queijo dona lena,Dona lena,,,,,,34,,,228,958.1,,,,,,,,9.4,,,,,,1.9,,,,,,
7898644450731,Gergelim,Suhai,,,,,,12,,,820,2884,,15,,,,30,,60,,,,,,20,,,,,,
7898644955588,Biscoito pacheco,,,,,,,19,,,121,517.1,,1,,,,1,,4.8,,,,,,0.5,,,230,,,
7898645000829,Massa pronta para tapioca,,,,,,,58,,,232,,,,,,,,,,,,,,,,,,,,,
7898645200786,Chocolate Catonho Albino Intenso 67%,Mestiço Chocolates,,,32,32,,52,,,540,2260,,12,,,,20,,36,,,,,,8,,,0,,,
7898645530210,Batata palito,,,,,,,34,,,181,825,,3.8,,,,0.5,,4.2,,,,,,3.6,,,,,,
7898646130082,Bebida Uva Do Bem Caixa 1l,DO BEM,,1l,,,,8.5,,,39,163.176,,,,,,,,0,,,,,,0,,,,,,
7898646130099,Bebida Uva Do Bem Do Benzinho Caixa 200ml,DO BEM,Sucos e néctares,200ml,0,,,8.5,,,39,163.176,,,,,,,,0,,,,,,0,,,,,,
7898646130693,Refresco Morango Dois Irmãos Do Bem Do Benzinho Caixa 200ml,MORANGO,,200ml,,,,4.8,,,20,83.68,,,,,,,,0,,,,,,0,,,,,,
7898646130709,Refresco Maracujá Do Bem Do Benzinho Caixa 200ml,DO BEM,,200ml,,,,2.8,,,13.5,56.484,,,,,,,,0,,,,,,0,,,,,,
7898646330451,Paçoca creme,,,,,,,11,,,100,428.8,,0.9,,,,1,,5.1,,,,,,2.7,,,39,,,
7898647491458,OakBar,,,50 g,,16,,34,,,468,2050,,,,,,12,,26,,,,,,30,,,40,,,
7898647491472,Barre ptoteinee Açaî coco,Oakberry,,,,19.8,,34,,,448,2033.6,,7.2,,,,9.2,,24,,,,,,30,,,56,,,
7898647491496,Açaí Banana Bar,Oakberry,,50 g,,24,,40,,0,458,2112.8,,8.6,,,,12,0,24,,,,,,28,,,34,,,
7898647700055,Morango Congelado,Original Foods,,,,4.5714,,9.2857,,,40,181.7143,,2.0714,,,,0,,0,,,,,,0.4286,,,1,,,
7898647700079,Frutas Vermelhas Congeladas,Original Food,,,,6.9286,,12.1429,,,55,230,,3.5,,,,0,,0,,,,,,0.7143,,,0,,,
7898647700086,Morango e amoras congeladas,,,,,9.4,,16,,,71,,,4.4,,,,,,,,,,,,1,,,,,,
7898648021838,Coconut water,,,,,0,,10,,,40,170,,,,,,0,,0,,,,,,0,,,,,,
7898648140805,Manteiga comum,,,,,,,,,,740,,,,,,,,,83,,,,,,,,,250,,,
7898648140911,Queijo mussarela Zero lactose - Di carlo,,,,,,,,,,340,,,,,,,16.6667,,26.6667,,,,,,23.3333,,,,,,
7898649350876,Chocolate 70% cacau,FIT FOOD,,,,1.5,,1.8,,,27,119.9,,0.6,,,,1.3,,2.1,,,,,,0.4,,,300,,,
7898649351019,Biscoito,FIT FOOD,,,,,,16,,,95,413.5,,1.6,,,,,,2.1,,,,,,3,,,,,,
7898649351026,Veggie Chips,FitFood,pt:Vegano,40g,,0,,16,,,95,399,,16,,1.1,0.7,0,,2.1,,,,,,30,,,121,,,
7898649351149,Veggie chips,FIT FOOD,,,,0.25,,62.5,,,330,1484.25,,10.25,,,,0.5,,2.75,,,,,,14,,,,,,
7898649351248,Pasta De Amendoim Crocante Integral Fit Food Pote 450g,FIT FOOD,pastas de amendoim,500g,0,4.6733,57,7.33,0.46,0,613,2591.2233,1.6,7.3267,400,,,6.6667,,50.7,190,1.4,10.6,0.4,700,31.3,0,0.024,8.6,0.43,0.25,3
7898649351255,Pasta De Amendoim Cremosa Integral Fit Food Pote 450g,FIT FOOD,Manteigas de amendoim,500g,0,4.6667,57,7.3333,0.46,0,613.3333,2566.2,1.6,7.3333,400,,,6.6667,,50.6667,190,1.4,10.6,0.4,700,31.3333,0,0.024,10,0.43,0.25,3
7898649351361,Tortilha Chips De Milho Com Sal Frontera Tex Mex Pacote 125g,FRONTERA,Snacks variety packs,125g,0,0.8,,64,,,464,1975.6,,4,,,,9.2,,20,,,,,,6.8,,,360,,,
7898649351378,Tortilha Chips De Milho Picante Frontera Tex Mex Pacote 125g,FRONTERA,en:crisps,125g,0.4102,1.0716,7.0818,64,0.0983,0.0051,472,1974.848,0.6362,1.799,61.7946,,,11.6693,,0,20.4658,0.0633,2.5013,0.1327,95.1015,6.8,,0.0609,4566.5595,0.2777,0.2457,0.3824
7898649351385,Tortilha Chips De Milho Queijo Frontera Tex Mex Pacote 125g,FRONTERA,,125g,,,,64,,,472,1974.848,,,,,,,,0,,,,,,6.8,,,,,,
7898649351767,Macarrão De Arroz Com Feijão Fusilli Fit Food Pacote 200g,FIT FOOD,,200g,,,,50,,,275,1150.6,,,,,,,,0,,,,,,15,,,,,,
7898649351781,Penne de Grão de Bico,FIT FOOD,,,,,,48,,,270,1190.1,,6,,,,,,3.3,,,,,,12,,,,,,
7898649351798,Biscoito de arroz integral + quinoa + linhaça,Fit Dois Snacks,,,,0,,73.3333,,,346.6667,1571.6667,,12,,,,1,,2.6667,,,,,,7.6667,,,200,,,
7898649351804,Biscoito De Arroz Integral Multigrãos Fit Food Pouch 90g,FIT FOOD,,90g,,,,63.3333,,,316.6667,1324.9333,,,,,,,,0,,,,,,10.6667,,,,,,
7898649351811,Biscoito De Arroz Integral Cobertura Chocolate Meio Amargo Zero Açúcar Fit Food Pacote 60g,FIT FOOD,,60g,0,,,63.3333,0,,403.3333,1947,0,9.8333,0,,,10,,18.3333,0,0,,,,6.6667,0,,,,0,0
7898649351828,Biscoito De Arroz Integral Cobertura Chocolate Ao Leite Zero Açúcar Fit Food Pacote 60g,FIT FOOD,,60g,,,,63.3333,,,410,1934.3333,,6.8333,,,,,,18.3333,,,,,,7.3333,,,,,,
7898649352054,Mix De Frutas E Castanhas Immune Nuts Fit Food Pacote 30g,FIT FOOD,,30g,,,,53.3333,,,490,2050.16,,,,,,,,0,,,,,,10.6667,,,,,,
7898649352061,Biscoito De Arroz Integral Fit Food Pacote 90g,FIT FOOD,,90g,,,,80,,,360,1506.24,,,,,,,,0,,,,,,7.2,,,,,,
7898649352078,Biscoito De Milho Fit Food Pacote 130g,FIT FOOD,,130g,,,,80,,,352,1472.768,,,,,,,,0,,,,,,7.6,,,,,,
7898649352344,Chilli Tortilla,Frontera TexMex,,,,2,,64,,,472,1972.2,,4,,,,9,,20,,,,,,6.6,,,640,,,
7898649490015,Biscoito caseiro de manteiga,,,,,33.3333,,66.6667,,,343.3333,1840.6667,,,,,,0.3333,,16.6667,,,,,,5.3333,,,20,,,
7898649501490,Reduct shake chocolate,,,,,,,20.8,,,220,961.7,,6,,,,2.9,,4.8,,,,,,22.5,,,366,,,
7898650235117,Uva verde doce sem semente,,,,,10,,10.3,,,40,,,0.6,,,,,,,,,,,,0.6,,,600,,,
7898650810758,Queijo mussarela,Duleit,,,,3,,3,,,330,1361,,,,,,,,23,,,,,,27,,,183.8583,,,
7898650810765,Queijo mussarela,,,,,1,,1,,,99,412,,,,,,4,,7,,,,,,8,,,140,,,
7898650811168,Requeijão Cremoso Duleit,,,,,,,2.4,,,256,,,,,,,3.6,,22,,,,,,,,,,,,
7898651198329,Pasta de Amendoim sabor Creme de Avelã,La Ganexa,,,,5.5,,23.5,,,585,2503.9999,,8.5,,,,8.5,,47,,,,,,17.5,,,,,,
7898651400309,Bebida Cranberry Zero Açúcar Yaí Caixa 1l,,,1l,,,,0.75,,,3,12.552,,,,,,,,0,,,,,,0,,,,,,
7898651400316,Bebida Maçã Verde Zero Açúcar Yaí Caixa 1l,,,1l,,,,0.75,,,3,12.552,,,,,,,,0,,,,,,0,,,,,,
7898651400408,Chá Verde Limão Siciliano Com Hortelã Zero Açúcar Yaí Caixa 1l,YAÍ,,1l,,,,0,,,0,0,,,,,,,,0,,,,,,0,,,,,,
7898651400538,Chá Verde Frutas Vermelhas Zero Açúcar Yaí Caixa 1l,YAÍ,,1l,,,,0,,,0,0,,,,,,,,0,,,,,,0,,,,,,
7898651400545,Chá Verde Lichia Zero Açúcar Yaí Caixa 1l,YAÍ,,1l,,,,0,,,0,0,,,,,,,,0,,,,,,0,,,,,,
7898651400569,Chá Verde Jabuticaba Zero Açúcar Yaí Caixa 1l,YAÍ,Chás verdes,1l,0,,,0,,,0,0,,,,,,,,0,,,,,,0,,,,,10,
7898651400699,Chá verde lichia,YAÍ,,,,,,,,,0,,,,,,,,,,,,,,,20,,,,,,
7898651400750,Suco morango e cranberry,,,,,3.3,,3.3,,,13,,,,,,,,,,,,,,,,,,,,,
7898651410094,Rosauinha de Polvilho com Linhaça Dourada,Marquez,,,,,,53.3333,,,326.6667,1364,,1.6667,,,,0,0,12,,,,,,0,,,573.3333,,,
7898651500726,Snowblito,,,,,,,15,,,194,830.1,,1.3,,,,6.7,,13.7,,,,,,3.4,,,,,,
7898651510190,Castanha Do Pará,Güds,,160 g,,0,,15.3333,,,673.3333,3065.3333,,22,,,,15.3333,0,64,,,,,,15.3333,,,0,,,
7898651510633,Grano XP,Güds,,,,4,,53.3333,,,360,1575.6667,,7,,,,,,11.6667,,,,,,10.6667,,,,,,
7898651640064,Suco de manga,,,,,,,10,,,100,,,,,,,,,,,,,,,,,,,,,
7898651640071,Laranja,Yummy,,,,9,,10.5,,,42,,,,,,,,,,,,,,,,,,,,,
